"period","index_type","index","imp_length"
"1993 Q1","index_revisable",1,1
"1993 Q2","index_revisable",0.999655540797042,1
"1993 Q3","index_revisable",1.00188914822278,1
"1993 Q4","index_revisable",1.00938734708712,1
"1994 Q1","index_revisable",1.01854180312049,1
"1994 Q2","index_revisable",1.0302268816967,1
"1994 Q3","index_revisable",1.04156802527977,1
"1994 Q4","index_revisable",1.0543399624351,1
"1995 Q1","index_revisable",1.07073835235726,1
"1995 Q2","index_revisable",1.08684439284194,1
"1995 Q3","index_revisable",1.10227285362991,1
"1995 Q4","index_revisable",1.11726928963706,1
"1996 Q1","index_revisable",1.1344128156055,1
"1996 Q2","index_revisable",1.1506273235111,1
"1996 Q3","index_revisable",1.16077421304165,1
"1996 Q4","index_revisable",1.1743680667941,1
"1997 Q1","index_revisable",1.18085809187826,1
"1997 Q2","index_revisable",1.18900737263945,1
"1997 Q3","index_revisable",1.19158985018694,1
"1997 Q4","index_revisable",1.191519816864,1
"1998 Q1","index_revisable",1.18945280799613,1
"1998 Q2","index_revisable",1.18461447146407,1
"1998 Q3","index_revisable",1.17669980983727,1
"1998 Q4","index_revisable",1.16749163112917,1
"1999 Q1","index_revisable",1.16062186512351,1
"1999 Q2","index_revisable",1.15554726952923,1
"1999 Q3","index_revisable",1.15242946122242,1
"1999 Q4","index_revisable",1.15051007561655,1
"2000 Q1","index_revisable",1.15040354169183,1
"2000 Q2","index_revisable",1.14905330177601,1
"2000 Q3","index_revisable",1.14738759455373,1
"2000 Q4","index_revisable",1.14443087412877,1
"2001 Q1","index_revisable",1.13924402618461,1
"2001 Q2","index_revisable",1.13597449038431,1
"2001 Q3","index_revisable",1.13506235070252,1
"2001 Q4","index_revisable",1.13660643055327,1
"2002 Q1","index_revisable",1.14526228447862,1
"2002 Q2","index_revisable",1.15990195399953,1
"2002 Q3","index_revisable",1.17261901190905,1
"2002 Q4","index_revisable",1.18967028414736,1
"2003 Q1","index_revisable",1.21011952019696,1
"2003 Q2","index_revisable",1.22671954434187,1
"2003 Q3","index_revisable",1.24134988264743,1
"2003 Q4","index_revisable",1.25563339970113,1
"2004 Q1","index_revisable",1.27121275249126,1
"2004 Q2","index_revisable",1.28364727465593,1
"2004 Q3","index_revisable",1.29281592516044,1
"2004 Q4","index_revisable",1.30196561919645,1
"2005 Q1","index_revisable",1.31153309230299,1
"2005 Q2","index_revisable",1.32300533080048,1
"2005 Q3","index_revisable",1.33058349150132,1
"2005 Q4","index_revisable",1.33994643735399,1
"2006 Q1","index_revisable",1.35176449925106,1
"2006 Q2","index_revisable",1.36291282200246,1
"2006 Q3","index_revisable",1.37172482569853,1
"2006 Q4","index_revisable",1.38372357474003,1
"2007 Q1","index_revisable",1.40068111784646,1
"2007 Q2","index_revisable",1.41778856670848,1
"2007 Q3","index_revisable",1.43401932240946,1
"2007 Q4","index_revisable",1.45139199585775,1
"2008 Q1","index_revisable",1.46939531363593,1
"2008 Q2","index_revisable",1.48761707603232,1
"2008 Q3","index_revisable",1.49594810922483,1
"2008 Q4","index_revisable",1.50243194025818,1
"2009 Q1","index_revisable",1.50737918491467,1
"2009 Q2","index_revisable",1.50912676408455,1
"2009 Q3","index_revisable",1.50985576362712,1
"2009 Q4","index_revisable",1.5141357166817,1
"2010 Q1","index_revisable",1.52187977784001,1
"2010 Q2","index_revisable",1.52974652155561,1
"2010 Q3","index_revisable",1.53685466244285,1
"2010 Q4","index_revisable",1.54690861823008,1
"2011 Q1","index_revisable",1.55938875691975,1
"2011 Q2","index_revisable",1.57017216649126,1
"2011 Q3","index_revisable",1.58079933288738,1
"2011 Q4","index_revisable",1.59239822830132,1
"2012 Q1","index_revisable",1.60686096398274,1
"2012 Q2","index_revisable",1.62075273267749,1
"2012 Q3","index_revisable",1.63354355326751,1
"2012 Q4","index_revisable",1.6461292341586,1
"2013 Q1","index_revisable",1.66013854028147,1
"2013 Q2","index_revisable",1.6737195735706,1
"2013 Q3","index_revisable",1.68337121785766,1
"2013 Q4","index_revisable",1.69703579209109,1
"2014 Q1","index_revisable",1.71203462251615,1
"2014 Q2","index_revisable",1.72648194222787,1
"2014 Q3","index_revisable",1.74006181897181,1
"2014 Q4","index_revisable",1.7535547295292,1
"2015 Q1","index_revisable",1.77090380597198,1
"2015 Q2","index_revisable",1.78809238421286,1
"2015 Q3","index_revisable",1.80300736954189,1
"2015 Q4","index_revisable",1.81773804491449,1
"2016 Q1","index_revisable",1.83576407052397,1
"2016 Q2","index_revisable",1.85243490838606,1
"2016 Q3","index_revisable",1.86866271627211,1
"2016 Q4","index_revisable",1.88224891673909,1
"2017 Q1","index_revisable",1.90156628512172,1
"2017 Q2","index_revisable",1.91897432825846,1
"2017 Q3","index_revisable",1.93413799634348,1
"2017 Q4","index_revisable",1.94963378781512,1
"1993 Q1","index_pooled",1,1
"1993 Q2","index_pooled",0.999549564339659,1
"1993 Q3","index_pooled",1.00373747721907,1
"1993 Q4","index_pooled",1.01357319320121,1
"1994 Q1","index_pooled",1.02519993959029,1
"1994 Q2","index_pooled",1.04067619543186,1
"1994 Q3","index_pooled",1.05463107433609,1
"1994 Q4","index_pooled",1.070795908772,1
"1995 Q1","index_pooled",1.09004705769033,1
"1995 Q2","index_pooled",1.10986696692026,1
"1995 Q3","index_pooled",1.12951477037585,1
"1995 Q4","index_pooled",1.14857845649151,1
"1996 Q1","index_pooled",1.16927287175153,1
"1996 Q2","index_pooled",1.18827367186812,1
"1996 Q3","index_pooled",1.20134206963566,1
"1996 Q4","index_pooled",1.21659362655496,1
"1997 Q1","index_pooled",1.22447198438558,1
"1997 Q2","index_pooled",1.23526793027056,1
"1997 Q3","index_pooled",1.23981079984846,1
"1997 Q4","index_pooled",1.2423131168505,1
"1998 Q1","index_pooled",1.241561305303,1
"1998 Q2","index_pooled",1.23763525878355,1
"1998 Q3","index_pooled",1.23051638058266,1
"1998 Q4","index_pooled",1.22192038433558,1
"1999 Q1","index_pooled",1.21549220779226,1
"1999 Q2","index_pooled",1.21101257127911,1
"1999 Q3","index_pooled",1.20910567858361,1
"1999 Q4","index_pooled",1.20813401196646,1
"2000 Q1","index_pooled",1.20962078234054,1
"2000 Q2","index_pooled",1.20922551758284,1
"2000 Q3","index_pooled",1.20948789333693,1
"2000 Q4","index_pooled",1.20689716837393,1
"2001 Q1","index_pooled",1.20100334228423,1
"2001 Q2","index_pooled",1.19722529624055,1
"2001 Q3","index_pooled",1.19629715671756,1
"2001 Q4","index_pooled",1.19788461940916,1
"2002 Q1","index_pooled",1.20838413577744,1
"2002 Q2","index_pooled",1.22739934958971,1
"2002 Q3","index_pooled",1.24392060057874,1
"2002 Q4","index_pooled",1.26539882588924,1
"2003 Q1","index_pooled",1.29128978850119,1
"2003 Q2","index_pooled",1.31293765200388,1
"2003 Q3","index_pooled",1.33191203188156,1
"2003 Q4","index_pooled",1.35044328479414,1
"2004 Q1","index_pooled",1.37006564274807,1
"2004 Q2","index_pooled",1.38590079875011,1
"2004 Q3","index_pooled",1.39825380035698,1
"2004 Q4","index_pooled",1.40943678683313,1
"2005 Q1","index_pooled",1.42157407667297,1
"2005 Q2","index_pooled",1.43610055857775,1
"2005 Q3","index_pooled",1.44634583313362,1
"2005 Q4","index_pooled",1.45911340427081,1
"2006 Q1","index_pooled",1.47463685345033,1
"2006 Q2","index_pooled",1.48922786381689,1
"2006 Q3","index_pooled",1.50076938181819,1
"2006 Q4","index_pooled",1.51633885014589,1
"2007 Q1","index_pooled",1.5380672175034,1
"2007 Q2","index_pooled",1.55946138182909,1
"2007 Q3","index_pooled",1.57950240159669,1
"2007 Q4","index_pooled",1.60179953214992,1
"2008 Q1","index_pooled",1.62515178402346,1
"2008 Q2","index_pooled",1.6488932299232,1
"2008 Q3","index_pooled",1.65982526703125,1
"2008 Q4","index_pooled",1.6687312116248,1
"2009 Q1","index_pooled",1.67598480163188,1
"2009 Q2","index_pooled",1.67830092949292,1
"2009 Q3","index_pooled",1.67875216611898,1
"2009 Q4","index_pooled",1.68449056303723,1
"2010 Q1","index_pooled",1.69441541253894,1
"2010 Q2","index_pooled",1.70551329369936,1
"2010 Q3","index_pooled",1.71500321231353,1
"2010 Q4","index_pooled",1.72916236510134,1
"2011 Q1","index_pooled",1.74652884111846,1
"2011 Q2","index_pooled",1.76085452661026,1
"2011 Q3","index_pooled",1.77354158702019,1
"2011 Q4","index_pooled",1.78869495091857,1
"2012 Q1","index_pooled",1.80713503731926,1
"2012 Q2","index_pooled",1.82352037836699,1
"2012 Q3","index_pooled",1.83970434951857,1
"2012 Q4","index_pooled",1.85685535496185,1
"2013 Q1","index_pooled",1.87536073285257,1
"2013 Q2","index_pooled",1.89098457681482,1
"2013 Q3","index_pooled",1.90187739525191,1
"2013 Q4","index_pooled",1.91710885543141,1
"2014 Q1","index_pooled",1.93633055822654,1
"2014 Q2","index_pooled",1.95436776767564,1
"2014 Q3","index_pooled",1.97120234792392,1
"2014 Q4","index_pooled",1.989836379074,1
"2015 Q1","index_pooled",2.0135720789866,1
"2015 Q2","index_pooled",2.03523583812453,1
"2015 Q3","index_pooled",2.05274245160142,1
"2015 Q4","index_pooled",2.07307957971301,1
"2016 Q1","index_pooled",2.09665334974542,1
"2016 Q2","index_pooled",2.11870182910355,1
"2016 Q3","index_pooled",2.13910914848814,1
"2016 Q4","index_pooled",2.15684843572274,1
"2017 Q1","index_pooled",2.1813449218431,1
"2017 Q2","index_pooled",2.20262144168945,1
"2017 Q3","index_pooled",2.22316684243714,1
"2017 Q4","index_pooled",2.24262666358745,1
"1993 Q1","geomean",1,1
"1993 Q2","geomean",1.00918418789756,1
"1993 Q3","geomean",1.01619688394794,1
"1993 Q4","geomean",1.0299982708279,1
"1994 Q1","geomean",1.04671370767748,1
"1994 Q2","geomean",1.06980521150605,1
"1994 Q3","geomean",1.08419537040384,1
"1994 Q4","geomean",1.10674647114079,1
"1995 Q1","geomean",1.13011934543682,1
"1995 Q2","geomean",1.15511801425773,1
"1995 Q3","geomean",1.17576209188204,1
"1995 Q4","geomean",1.2031338497445,1
"1996 Q1","geomean",1.23241569624101,1
"1996 Q2","geomean",1.25714752697308,1
"1996 Q3","geomean",1.27288148743224,1
"1996 Q4","geomean",1.30240177162842,1
"1997 Q1","geomean",1.31493395015468,1
"1997 Q2","geomean",1.33897690216712,1
"1997 Q3","geomean",1.34423089731477,1
"1997 Q4","geomean",1.3495747708175,1
"1998 Q1","geomean",1.34905861508949,1
"1998 Q2","geomean",1.34585884439593,1
"1998 Q3","geomean",1.34100253176402,1
"1998 Q4","geomean",1.33785243824145,1
"1999 Q1","geomean",1.33171061389038,1
"1999 Q2","geomean",1.32967201385113,1
"1999 Q3","geomean",1.33791644931242,1
"1999 Q4","geomean",1.34831432256041,1
"2000 Q1","geomean",1.34906915507523,1
"2000 Q2","geomean",1.354248648292,1
"2000 Q3","geomean",1.35735291303721,1
"2000 Q4","geomean",1.35401059260214,1
"2001 Q1","geomean",1.35900779267004,1
"2001 Q2","geomean",1.36788965644351,1
"2001 Q3","geomean",1.37406731229999,1
"2001 Q4","geomean",1.39105157062815,1
"2002 Q1","geomean",1.41526022793867,1
"2002 Q2","geomean",1.43436215116009,1
"2002 Q3","geomean",1.45666565977376,1
"2002 Q4","geomean",1.48742666030707,1
"2003 Q1","geomean",1.52719717637135,1
"2003 Q2","geomean",1.55242972388442,1
"2003 Q3","geomean",1.57583865302976,1
"2003 Q4","geomean",1.59241647608067,1
"2004 Q1","geomean",1.62123217543259,1
"2004 Q2","geomean",1.6311977662444,1
"2004 Q3","geomean",1.64816206922542,1
"2004 Q4","geomean",1.66072205941384,1
"2005 Q1","geomean",1.68336442370855,1
"2005 Q2","geomean",1.69631155296025,1
"2005 Q3","geomean",1.70665837978381,1
"2005 Q4","geomean",1.71635793546751,1
"2006 Q1","geomean",1.74165527588524,1
"2006 Q2","geomean",1.75178017397683,1
"2006 Q3","geomean",1.76164895199009,1
"2006 Q4","geomean",1.78247182343363,1
"2007 Q1","geomean",1.81483732573551,1
"2007 Q2","geomean",1.84165960362702,1
"2007 Q3","geomean",1.86855907622025,1
"2007 Q4","geomean",1.90091175152215,1
"2008 Q1","geomean",1.93881984924076,1
"2008 Q2","geomean",1.96361526374023,1
"2008 Q3","geomean",1.98056861647321,1
"2008 Q4","geomean",2.00100568924136,1
"2009 Q1","geomean",2.01567250314288,1
"2009 Q2","geomean",2.01412100455785,1
"2009 Q3","geomean",2.01628528585477,1
"2009 Q4","geomean",2.0202693854469,1
"2010 Q1","geomean",2.03196798141603,1
"2010 Q2","geomean",2.04210096722242,1
"2010 Q3","geomean",2.05232142114945,1
"2010 Q4","geomean",2.07279879855391,1
"2011 Q1","geomean",2.10110215073284,1
"2011 Q2","geomean",2.120923789705,1
"2011 Q3","geomean",2.13421168296617,1
"2011 Q4","geomean",2.15465149017113,1
"2012 Q1","geomean",2.17876217318977,1
"2012 Q2","geomean",2.19362007281305,1
"2012 Q3","geomean",2.21408063358637,1
"2012 Q4","geomean",2.24763530185223,1
"2013 Q1","geomean",2.27775375643881,1
"2013 Q2","geomean",2.29054067421692,1
"2013 Q3","geomean",2.29716214511926,1
"2013 Q4","geomean",2.31465696912846,1
"2014 Q1","geomean",2.34934981105567,1
"2014 Q2","geomean",2.37475651491251,1
"2014 Q3","geomean",2.38806071249491,1
"2014 Q4","geomean",2.40789862365551,1
"2015 Q1","geomean",2.44360668609723,1
"2015 Q2","geomean",2.46251327183103,1
"2015 Q3","geomean",2.47703774414888,1
"2015 Q4","geomean",2.50712971216991,1
"2016 Q1","geomean",2.54780526996954,1
"2016 Q2","geomean",2.56672091745868,1
"2016 Q3","geomean",2.58545708949042,1
"2016 Q4","geomean",2.61062051840178,1
"2017 Q1","geomean",2.65599576869261,1
"2017 Q2","geomean",2.68822778081756,1
"2017 Q3","geomean",2.71673376101035,1
"2017 Q4","geomean",2.76092813119073,1
"1993 Q1","index_non_revisable",1,1
"1993 Q2","index_non_revisable",0.999655540797042,1
"1993 Q3","index_non_revisable",1.00188914822278,1
"1993 Q4","index_non_revisable",1.00938734708712,1
"1994 Q1","index_non_revisable",1.01854180312049,1
"1994 Q2","index_non_revisable",1.0302268816967,1
"1994 Q3","index_non_revisable",1.04156802527977,1
"1994 Q4","index_non_revisable",1.0543399624351,1
"1995 Q1","index_non_revisable",1.07073835235726,1
"1995 Q2","index_non_revisable",1.08684439284194,1
"1995 Q3","index_non_revisable",1.10227285362991,1
"1995 Q4","index_non_revisable",1.11726928963706,1
"1996 Q1","index_non_revisable",1.1344128156055,1
"1996 Q2","index_non_revisable",1.1506273235111,1
"1996 Q3","index_non_revisable",1.16077421304165,1
"1996 Q4","index_non_revisable",1.1743680667941,1
"1997 Q1","index_non_revisable",1.18085809187826,1
"1997 Q2","index_non_revisable",1.18900737263945,1
"1997 Q3","index_non_revisable",1.19158985018694,1
"1997 Q4","index_non_revisable",1.191519816864,1
"1998 Q1","index_non_revisable",1.18945280799613,1
"1998 Q2","index_non_revisable",1.18461447146407,1
"1998 Q3","index_non_revisable",1.17669980983727,1
"1998 Q4","index_non_revisable",1.16749163112917,1
"1999 Q1","index_non_revisable",1.16062186512351,1
"1999 Q2","index_non_revisable",1.15554726952923,1
"1999 Q3","index_non_revisable",1.15242946122242,1
"1999 Q4","index_non_revisable",1.15051007561655,1
"2000 Q1","index_non_revisable",1.15040354169183,1
"2000 Q2","index_non_revisable",1.14905330177601,1
"2000 Q3","index_non_revisable",1.14738759455373,1
"2000 Q4","index_non_revisable",1.14443087412877,1
"2001 Q1","index_non_revisable",1.14167941444411,1
"2001 Q2","index_non_revisable",1.13882572684115,1
"2001 Q3","index_non_revisable",1.13692598657967,1
"2001 Q4","index_non_revisable",1.13727503044837,1
"2002 Q1","index_non_revisable",1.14478059296941,1
"2002 Q2","index_non_revisable",1.15683927419083,1
"2002 Q3","index_non_revisable",1.16833138389967,1
"2002 Q4","index_non_revisable",1.1839024846937,1
"2003 Q1","index_non_revisable",1.20298141122336,1
"2003 Q2","index_non_revisable",1.21945763308531,1
"2003 Q3","index_non_revisable",1.23396018376994,1
"2003 Q4","index_non_revisable",1.24848288857997,1
"2004 Q1","index_non_revisable",1.26522970250926,1
"2004 Q2","index_non_revisable",1.27884088548255,1
"2004 Q3","index_non_revisable",1.28732121892859,1
"2004 Q4","index_non_revisable",1.29562554662791,1
"2005 Q1","index_non_revisable",1.30479529998501,1
"2005 Q2","index_non_revisable",1.31581387875797,1
"2005 Q3","index_non_revisable",1.32157947560888,1
"2005 Q4","index_non_revisable",1.33028683266839,1
"2006 Q1","index_non_revisable",1.34263129404722,1
"2006 Q2","index_non_revisable",1.35541158427119,1
"2006 Q3","index_non_revisable",1.36351763590236,1
"2006 Q4","index_non_revisable",1.37374851674983,1
"2007 Q1","index_non_revisable",1.39088008481644,1
"2007 Q2","index_non_revisable",1.40822233193051,1
"2007 Q3","index_non_revisable",1.42358875052685,1
"2007 Q4","index_non_revisable",1.44189845868758,1
"2008 Q1","index_non_revisable",1.46202978472062,1
"2008 Q2","index_non_revisable",1.48229020970832,1
"2008 Q3","index_non_revisable",1.49195687764039,1
"2008 Q4","index_non_revisable",1.49957440972914,1
"2009 Q1","index_non_revisable",1.50529348010608,1
"2009 Q2","index_non_revisable",1.5058576834457,1
"2009 Q3","index_non_revisable",1.50590791914844,1
"2009 Q4","index_non_revisable",1.50890205784927,1
"2010 Q1","index_non_revisable",1.51612579771126,1
"2010 Q2","index_non_revisable",1.52327964948736,1
"2010 Q3","index_non_revisable",1.5298983853635,1
"2010 Q4","index_non_revisable",1.53840129096262,1
"2011 Q1","index_non_revisable",1.55176350560376,1
"2011 Q2","index_non_revisable",1.56220446080488,1
"2011 Q3","index_non_revisable",1.57142610362788,1
"2011 Q4","index_non_revisable",1.58195397702356,1
"2012 Q1","index_non_revisable",1.5962972370757,1
"2012 Q2","index_non_revisable",1.61005851217482,1
"2012 Q3","index_non_revisable",1.62178729846727,1
"2012 Q4","index_non_revisable",1.63457701392064,1
"2013 Q1","index_non_revisable",1.64797174043948,1
"2013 Q2","index_non_revisable",1.6612004745695,1
"2013 Q3","index_non_revisable",1.6683896221234,1
"2013 Q4","index_non_revisable",1.68191538899387,1
"2014 Q1","index_non_revisable",1.69725502643851,1
"2014 Q2","index_non_revisable",1.71009676918757,1
"2014 Q3","index_non_revisable",1.72159382650456,1
"2014 Q4","index_non_revisable",1.73483490483606,1
"2015 Q1","index_non_revisable",1.75051712841608,1
"2015 Q2","index_non_revisable",1.7683667148628,1
"2015 Q3","index_non_revisable",1.78186866758631,1
"2015 Q4","index_non_revisable",1.79506932041001,1
"2016 Q1","index_non_revisable",1.81316067991549,1
"2016 Q2","index_non_revisable",1.8296048439482,1
"2016 Q3","index_non_revisable",1.84580631201893,1
"2016 Q4","index_non_revisable",1.85814471222045,1
"2017 Q1","index_non_revisable",1.8769067505459,1
"2017 Q2","index_non_revisable",1.89426343494435,1
"2017 Q3","index_non_revisable",1.90899262132317,1
"2017 Q4","index_non_revisable",1.92354697831879,1
"1993 Q1","index_revisable",1,2
"1993 Q2","index_revisable",0.999865868614409,2
"1993 Q3","index_revisable",1.00196317908712,2
"1993 Q4","index_revisable",1.00890623977491,2
"1994 Q1","index_revisable",1.01738752688786,2
"1994 Q2","index_revisable",1.02450702268293,2
"1994 Q3","index_revisable",1.03118780493433,2
"1994 Q4","index_revisable",1.03775928551345,2
"1995 Q1","index_revisable",1.04841427379994,2
"1995 Q2","index_revisable",1.0617222085306,2
"1995 Q3","index_revisable",1.07506526379155,2
"1995 Q4","index_revisable",1.08822334747018,2
"1996 Q1","index_revisable",1.10333231031944,2
"1996 Q2","index_revisable",1.11830420732956,2
"1996 Q3","index_revisable",1.12837577785561,2
"1996 Q4","index_revisable",1.14141208506104,2
"1997 Q1","index_revisable",1.14959462311859,2
"1997 Q2","index_revisable",1.15903619547736,2
"1997 Q3","index_revisable",1.16430699569914,2
"1997 Q4","index_revisable",1.16654387745133,2
"1998 Q1","index_revisable",1.16745762567485,2
"1998 Q2","index_revisable",1.16693861188284,2
"1998 Q3","index_revisable",1.16302847337861,2
"1998 Q4","index_revisable",1.15759310337176,2
"1999 Q1","index_revisable",1.15286651346349,2
"1999 Q2","index_revisable",1.14947995056834,2
"1999 Q3","index_revisable",1.14628548040375,2
"1999 Q4","index_revisable",1.14365520651826,2
"2000 Q1","index_revisable",1.14185070992441,2
"2000 Q2","index_revisable",1.1403013744173,2
"2000 Q3","index_revisable",1.13829880807452,2
"2000 Q4","index_revisable",1.13595022811261,2
"2001 Q1","index_revisable",1.13241675023437,2
"2001 Q2","index_revisable",1.13057436023967,2
"2001 Q3","index_revisable",1.12977411639842,2
"2001 Q4","index_revisable",1.130822987992,2
"2002 Q1","index_revisable",1.13554197691902,2
"2002 Q2","index_revisable",1.14298487086136,2
"2002 Q3","index_revisable",1.1498788330969,2
"2002 Q4","index_revisable",1.15969118272509,2
"2003 Q1","index_revisable",1.17417676112376,2
"2003 Q2","index_revisable",1.18728616228458,2
"2003 Q3","index_revisable",1.20022466165106,2
"2003 Q4","index_revisable",1.21326193298014,2
"2004 Q1","index_revisable",1.22782350149822,2
"2004 Q2","index_revisable",1.23972144327388,2
"2004 Q3","index_revisable",1.24960380465529,2
"2004 Q4","index_revisable",1.25894908169692,2
"2005 Q1","index_revisable",1.26882867109979,2
"2005 Q2","index_revisable",1.28084941516082,2
"2005 Q3","index_revisable",1.28928727123099,2
"2005 Q4","index_revisable",1.29854670170511,2
"2006 Q1","index_revisable",1.30890609327143,2
"2006 Q2","index_revisable",1.31914266251717,2
"2006 Q3","index_revisable",1.32718037733317,2
"2006 Q4","index_revisable",1.33664291278567,2
"2007 Q1","index_revisable",1.35101218518117,2
"2007 Q2","index_revisable",1.3650649464707,2
"2007 Q3","index_revisable",1.37891675369643,2
"2007 Q4","index_revisable",1.39387102911413,2
"2008 Q1","index_revisable",1.40967696056376,2
"2008 Q2","index_revisable",1.42583645480877,2
"2008 Q3","index_revisable",1.43560076517097,2
"2008 Q4","index_revisable",1.44364374271543,2
"2009 Q1","index_revisable",1.4513949899888,2
"2009 Q2","index_revisable",1.45795370847341,2
"2009 Q3","index_revisable",1.46250202065258,2
"2009 Q4","index_revisable",1.46841095061836,2
"2010 Q1","index_revisable",1.4752933444049,2
"2010 Q2","index_revisable",1.48167159502128,2
"2010 Q3","index_revisable",1.48707184225611,2
"2010 Q4","index_revisable",1.49423949709494,2
"2011 Q1","index_revisable",1.50435329632133,2
"2011 Q2","index_revisable",1.51362686320599,2
"2011 Q3","index_revisable",1.52369463345087,2
"2011 Q4","index_revisable",1.53315010954053,2
"2012 Q1","index_revisable",1.54523570889736,2
"2012 Q2","index_revisable",1.55742706706891,2
"2012 Q3","index_revisable",1.56870475463059,2
"2012 Q4","index_revisable",1.57982121948043,2
"2013 Q1","index_revisable",1.59326584738663,2
"2013 Q2","index_revisable",1.6063175723419,2
"2013 Q3","index_revisable",1.61651267459535,2
"2013 Q4","index_revisable",1.62937203840509,2
"2014 Q1","index_revisable",1.64286501288394,2
"2014 Q2","index_revisable",1.65627174135045,2
"2014 Q3","index_revisable",1.66806534009396,2
"2014 Q4","index_revisable",1.6798171845591,2
"2015 Q1","index_revisable",1.69403034153082,2
"2015 Q2","index_revisable",1.70899093983628,2
"2015 Q3","index_revisable",1.7234011940325,2
"2015 Q4","index_revisable",1.73681705921976,2
"2016 Q1","index_revisable",1.75356101147757,2
"2016 Q2","index_revisable",1.76916788711129,2
"2016 Q3","index_revisable",1.78419598433806,2
